From,To,Weight
9937,7269,1
9937,1324,5
9937,1237,16
9937,4905,3
9937,8476,3
9937,1687,6
9937,4534,1
9937,5399,4
9937,630,2
9937,2693,12
9937,831,1
9937,2702,1
9937,6095,1
9937,4359,1
9937,22,5
9937,7381,6
9937,8665,1
9937,1708,2
9937,4384,20
9937,3907,1
9937,6262,5
9937,360,6
9937,3054,3
9937,5265,13
9937,9645,9
9937,2901,2
9937,8954,65
9937,9571,2
9937,4063,1
9937,3583,1
9937,7178,12
9937,10869,12
9937,10707,6
9937,10200,1
9937,3900,1
9937,4240,19
9937,1755,1
9937,3430,7
9937,8376,2
9937,10054,1
9937,358,2
9937,3739,2
9937,10058,4
9937,361,4
9937,6839,3
9937,4262,1
9937,5788,1
9937,8496,4
9937,1434,2
9937,9236,1
9937,10410,12
9937,8894,1
9937,3617,23
10211,498,5
9939,1335,1
9941,7178,1
9941,10645,1
9941,3667,1
9941,73,1
9941,8176,1
9941,8284,1
9942,10473,1
9944,8749,1
9945,7185,1
9945,6581,3
9946,3740,3
9946,2910,3
9946,4843,3
9946,1513,1
9947,7714,1
9947,7778,1
9947,3076,1
9947,809,1
9947,7250,1
9947,3691,1
9948,2061,1
9948,103,1
9948,10234,1
9948,1630,1
9948,8470,1
9948,4112,1
9951,5655,2
9951,10153,4
9951,5275,1
9951,9766,2
9951,3509,2
9951,9960,1
9951,2287,1
9951,7921,1
9951,1832,3
9951,2747,2
9951,8501,3
9951,5462,1
9951,5501,1
9951,2045,3
9951,8103,1
9951,9087,1
9951,1852,1
9951,10756,2
9951,8680,1
9951,10234,3
9951,9983,4
9951,8115,1
9951,3983,1
9958,2775,1
9958,4093,2
9960,2287,18
9960,1790,1
9960,7921,12
9960,9737,15
9960,6902,1
9960,8243,16
9960,6580,1
9960,7407,1
9960,1456,9
9960,7587,8
9960,1271,3
9960,2448,1
9960,7929,3
9960,10608,15
9960,1112,4
9960,9087,22
9960,3143,1
9960,7250,3
9960,566,7
9960,6354,5
9960,2458,1
9960,7946,1
9960,5527,1
9960,7263,11
9960,7490,2
9960,3989,2
9960,6713,1
9960,1654,1
9960,4672,1
9960,3322,3
9960,1833,1
9960,9300,1
9960,3677,2
9960,5824,1
9960,2000,1
9960,10800,1
9960,2339,7
9960,4876,2
9960,10644,8
9960,6389,1
9960,1852,6
9960,6225,1
9960,2344,1
9960,8145,1
9960,9988,2
9960,6075,1
9960,10147,1
9960,1729,4
9960,1693,1
9960,2356,3
9960,103,4
9960,8498,2
9960,647,1
9960,1549,9
9960,8994,5
9960,1552,10
9960,4210,18
9960,2888,3
9960,5091,5
9960,10693,1
9960,867,2
9960,3066,2
9960,6986,5
9960,2239,1
9960,2074,15
9960,6803,1
9960,10867,1
9960,3076,19
9960,9690,2
9960,333,1
9960,8871,5
9960,6127,2
9960,5462,1
9960,2398,1
9960,7377,1
9960,3979,1
9960,5531,2
9960,7809,2
9960,1278,3
9960,10231,3
9960,7859,7
9960,1427,7
9960,10234,4
9960,5884,1
9960,5650,2
9960,7912,2
9963,8906,1
9963,6595,2
9963,1693,1
9963,8040,1
9963,5074,1
9963,9963,1
9963,335,2
9963,3035,2
9963,5925,1
9963,10403,1
9963,2560,7
9963,9062,1
9963,8164,2
9963,3550,8
9963,3623,1
9963,8334,1
9963,5127,3
9963,2624,3
9963,2999,5
9963,8628,1
9963,1365,2
9963,7212,3
9963,4296,1
9963,3573,18
9963,4385,1
9963,7939,2
9963,7471,1
9963,9280,3
9963,10188,1
9963,9414,1
9963,8932,1
9963,10782,1
9964,6474,1
9964,2730,1
9964,10886,2
9964,5983,10
9964,5265,4
9964,3463,5
9964,5947,2
9964,9701,2
9964,8280,1
9964,10132,1
9964,4862,3
9964,8283,1
9964,5969,3
9965,4112,5
9966,8155,1
9966,10354,1
9966,8041,1
9966,12,1
9968,8278,1
9968,4377,1
9968,2550,1
9968,2163,1
9968,4339,1
9970,5882,6
9970,1902,1
9970,2611,1
9970,8906,7
9970,4099,2
9970,6133,4
9970,2775,1
9970,1365,2
9970,327,3
9970,2796,1
9970,9225,1
9970,1955,4
9970,3573,16
9971,4093,1
9973,7661,1
9973,1750,1
9973,7294,1
9973,5969,1
9974,6117,5
9974,2197,1
9974,1213,2
9974,2510,13
9974,1089,1
9974,2822,1
9974,7519,5
9974,7148,2
9974,10705,4
9974,8608,1
9974,5335,1
9974,9731,1
9974,10628,1
9974,2600,1
9974,633,1
9974,8041,1
9974,3882,12
9974,5034,1
9974,4819,7
9974,7541,1
9974,4325,4
9974,7928,1
9974,2253,1
9974,198,9
9974,5030,2
9974,1308,3
9974,6003,1
9974,8618,2
9974,3765,33
9974,7543,11
9974,1152,19
9974,5786,1
9974,2605,1
9974,10473,1
9974,4083,2
9974,1322,1
9974,5713,1
9974,9974,2
9974,3524,20
9974,4960,1
9974,2965,1
9974,6236,1
9974,6650,2
9974,852,1
9974,366,1
9974,6099,1
9974,1679,2
9974,5476,5
9974,1929,2
9974,1930,1
9974,8220,2
9974,6189,1
9974,7609,1
9974,409,2
9974,1819,2
9974,7165,2
9974,6977,2
9974,10707,1
9974,7603,2
9974,1528,1
9974,8781,1
9974,2681,30
9974,5565,3
9974,6662,24
9974,1646,1
9978,741,1
9978,2201,1
9978,5727,2
9978,6210,1
9978,5494,1
9978,10735,1
9979,9979,3
9979,5690,4
9979,2623,3
9979,3989,1
9979,8871,1
9979,1271,1
9979,566,7
9980,5661,1
9981,5164,1
9981,5604,1
9981,8178,1
9981,8789,1
8898,1085,1
8898,8947,1
9982,7778,1
9982,6455,1
9982,1779,1
9982,6595,2
9982,5661,7
9982,5033,1
9982,9958,1
9982,6411,4
9982,498,2
9982,1347,3
9982,1265,1
9982,4862,2
9982,9457,1
9982,5538,1
9982,4093,1
9982,6539,3
9982,1335,1
9982,4159,2
9982,2611,1
9982,8155,1
9982,8914,1
9982,2560,2
9982,6422,1
9982,3377,1
9982,3830,3
9982,5622,2
9982,475,1
9982,9983,2
9982,2176,1
9982,7334,1
9982,3725,1
9982,7050,1
9982,2131,2
9982,939,2
9982,8920,6
9982,2069,2
9982,9847,1
9982,2886,1
9982,3437,2
9982,1966,1
9982,5888,1
9982,3485,1
9982,4695,1
9982,7420,2
9982,6069,1
9982,9146,1
9982,10128,1
9982,5099,2
9982,10697,2
9982,7600,1
9982,10281,1
9982,9280,4
9982,8389,1
9982,6887,2
9982,1253,1
9982,7021,2
9982,7912,1
9982,8894,5
9982,5133,1
9982,3405,1
9983,5655,3
9983,9536,1
9983,3230,1
9983,1729,1
9983,2074,2
9983,6939,3
9983,5486,1
9983,9914,1
9983,3076,4
9983,10753,1
9983,2287,20
9983,6441,1
9983,7784,1
9983,7921,16
9983,103,1
9983,340,1
9983,8243,2
9983,5462,1
9983,2560,4
9983,10608,14
9983,5207,4
9983,3767,5
9983,9087,10
9983,1271,6
9983,5049,28
9983,1552,7
9983,976,1
9983,1146,1
9983,6431,2
9983,10644,2
9983,2802,1
9983,10269,1
9983,4210,7
9983,7809,2
9983,3143,13
9983,7250,3
9983,430,1
9983,8574,1
9983,10176,1
9983,315,1
9983,6354,2
9983,8970,1
9983,5307,1
9983,6023,1
9983,2582,2
9983,9280,1
9983,6887,1
9983,7778,1
9983,9457,1
9983,7912,55
5304,103,1
9202,7084,1
9202,580,1
9202,2695,1
9202,2578,1
9202,9684,1
9986,9986,2
9986,68,8
9986,2691,1
9986,10243,1
9986,4525,1
9986,590,1
9986,10185,2
9986,7649,5
9986,6992,2
9986,3256,1
9986,4672,1
9986,6043,1
9986,1670,1
9986,6836,3
9986,2609,1
9986,8699,1
9986,10596,2
9986,2706,1
9986,9743,1
9986,8114,13
9986,6055,1
9986,3088,1
9986,4950,1
9986,5082,2
9986,8954,3
9986,2532,1
9986,1882,14
9986,5011,2
9986,309,7
9986,5640,1
9986,7826,2
9986,8633,5
9986,5388,2
9986,8476,1
9986,2581,4
9986,7766,1
9986,9758,1
9986,6887,1
9986,1170,1
9987,2363,1
9987,7889,1
9987,3700,1
9988,95,1
9988,10800,1
9988,10608,1
9988,7859,3
9988,2287,3
9988,10234,3
9988,9087,2
9988,8310,1
9988,441,1
9988,9960,1
9988,8871,1
9988,1852,1
9988,1549,1
9988,5091,1
9988,566,1
9988,1798,2
9989,533,1
9989,3240,1
9989,1347,4
9989,7962,7
9989,5817,1
9989,1012,1
9989,3037,1
9989,2560,57
9989,648,1
9989,1505,6
9989,550,2
9989,2404,1
9989,8334,7
9989,7707,1
9989,4515,1
9989,1411,2
9989,2843,1
9989,8628,2
9989,1415,9
9989,803,1
9989,6972,1
9989,3872,1
9989,8938,1
9989,5925,4
9989,9280,5
9989,7021,4
9989,6296,1
9989,10782,1
9990,3657,1
9990,4110,1
9990,469,1
9993,2867,1
9993,7851,2
9993,5969,1
5355,8771,2
5355,6069,1
5355,3035,3
5355,6836,1
5355,3941,1
5355,8290,1
5355,5593,1
5355,2775,1
5355,6887,1
5355,3573,2
9995,2532,1
9995,10765,1
9995,2605,1
9998,2872,1
5381,301,1
5381,6836,1
5381,5388,1
10001,7470,1
10001,5265,2
10001,969,2
10003,7683,1
10003,6354,1
10003,7250,1
10003,10608,1
10003,2074,1
10003,3709,1
10003,3076,1
10003,9960,1
10003,10003,1
10006,2702,1
10007,7778,1
10007,3729,1
10008,1318,1
10008,3414,1
10008,8648,1
10009,6069,1
10009,6176,3
10009,6769,1
10009,2611,1
10009,558,1
10009,618,1
10009,1365,2
10009,4429,1
10009,2236,1
10009,10146,1
10009,5587,1
10009,2099,1
10009,3550,2
10010,7947,2
10010,1065,2
10010,7641,2
10010,1779,1
10011,583,5
10011,2335,5
10011,10011,5
10013,4112,1
10013,4587,1
10015,9986,1
10015,5353,1
10015,6986,2
10015,2425,1
10015,1722,1
10015,6804,2
10015,6989,1
10015,6836,1
10015,2397,1
10015,463,2
10015,10298,2
10015,4490,1
10015,6058,1
10015,5579,2
10015,6048,3
10015,10120,1
10015,4279,1
10015,2257,2
10015,10798,1
10015,2215,2
10015,9516,2
10015,3966,1
10015,8208,1
10015,7976,3
10015,4598,1
10015,1529,1
10015,8376,4
10015,2886,6
10015,800,1
10015,7020,1
10015,5219,2
10015,6261,3
10015,7834,5
10015,5342,3
10015,5477,1
10015,5264,2
10015,2467,1
10015,1256,1
10015,2066,2
10015,4579,4
10015,8114,4
10015,9558,1
10015,7965,1
10015,5228,5
10015,2335,1
10015,3405,3
10019,4112,1
10022,4093,1
10022,5661,1
10024,10637,2
10024,5033,3
10024,5164,1
10024,10475,4
10024,8827,1
10025,5706,3
10025,8771,1
10025,1955,1
10025,9324,1
10025,8744,1
10025,2511,1
10025,7641,3
10025,7507,2
10025,833,1
10025,64,1
10025,1294,1
10025,355,2
10025,4055,2
10025,8749,2
10025,5164,5
10025,7535,1
10025,1942,1
10030,1089,1
10031,3852,1
10031,10473,2
10031,2131,1
10031,9457,1
10032,5971,2
10034,3920,1
10034,5501,1
10034,680,1
10036,1682,1
10036,2560,1
10040,2611,1
10041,6844,1
10041,4055,1
10041,3759,1
5706,10025,2
5706,6307,1
5706,1944,2
5706,3837,1
5706,5661,1
5706,3463,2
5706,3076,1
5706,5196,5
5706,8651,1
5706,4669,2
5706,7962,1
5706,8988,1
5706,10252,1
5706,3035,1
5706,1335,2
5706,10117,3
5706,5041,1
5706,2446,2
5706,8749,11
5706,5164,63
5706,934,2
5706,10862,1
5706,3899,1
5706,10886,2
5706,6464,1
5706,9670,1
5706,9221,1
5706,2409,1
5706,2009,2
5706,1594,1
5706,10133,1
5706,75,1
5706,7192,2
5706,3011,1
5706,9450,1
5706,6997,1
5706,4840,1
5706,3827,1
5706,10817,1
5706,2872,1
5706,8351,1
5706,8976,4
5706,10901,1
5706,5604,2
5706,3065,1
5706,4030,1
5706,10235,3
5706,7305,1
10048,5350,6
10048,7680,4
10048,5327,6
10048,5502,6
10054,5127,1
10054,9843,2
10054,5971,1
10054,10210,1
10054,9856,1
10054,10886,1
10054,2733,1
10054,5257,1
10054,9330,1
10054,637,1
10054,2892,1
10054,8894,1
10054,3550,1
10054,3573,2
10054,2676,1
10055,7326,1
10055,2560,1
10055,10582,1
10055,7733,1
10055,10359,2
10055,6032,1
10058,456,1
10058,9733,1
10058,1256,3
10058,2201,1
10058,958,1
10058,6087,1
10058,1181,1
10058,8385,3
10058,2036,1
10058,7178,1
10058,2215,1
10058,8659,1
10058,4610,1
10058,7280,1
10058,22,2
10058,8176,5
10058,9937,3
10058,5263,3
10058,4350,1
10058,9645,2
10058,2901,1
10058,5912,7
10058,10410,1
10058,7649,4
10059,137,1
5788,7728,2
5788,4487,2
5788,9016,1
5788,2201,21
5788,3666,1
5788,2428,1
5788,632,1
5788,2950,3
5788,6992,4
5788,1543,6
5788,5282,1
5788,7361,6
5788,6282,3
5788,831,4
5788,10346,2
5788,9151,2
5788,1453,1
5788,8699,1
5788,7178,15
5788,590,3
5788,1754,1
5788,8542,3
5788,1756,3
5788,8334,2
5788,741,4
5788,4598,1
5788,10646,2
5788,1966,6
5788,5011,2
5788,4094,3
5788,10735,1
5788,10536,1
5788,8633,2
5788,8747,3
5788,5388,8
5788,1687,1
5788,8892,1
5788,9490,2
5788,3016,1
5788,5819,2
5788,1038,7
5788,5788,1
5788,7989,1
5788,5270,1
5788,5333,1
5788,9534,2
5788,2109,1
5788,455,3
10061,2606,2
10061,7423,2
10061,3609,26
10061,2864,39
10061,8974,1
10061,2560,35
10061,4482,4
10061,6887,3
10061,3496,9
10061,4334,3
10061,1888,2
5803,2202,1
5803,7049,1
5803,118,1
5814,4032,3
5814,6158,3
5814,3076,1
5814,10380,1
5814,5828,1
5814,2704,2
5814,4634,1
5814,6599,1
5814,2131,3
5814,8920,1
5814,9562,2
5814,7021,2
5814,4093,2
5814,8142,3
5814,5661,1
5814,4695,2
5814,5814,2
5814,8479,1
5814,9280,2
5814,270,2
5814,2775,3
5814,8728,1
10065,6695,1
10065,177,1
10065,7939,1
10067,2775,1
10068,2611,1
10068,9280,1
10068,3729,1
10069,10608,6
10069,8704,1
10069,2287,4
10070,10895,1
10070,5794,1
10070,3573,2
10071,680,1
10071,9217,1
10073,4146,1
10073,7049,1
10073,5157,1
10073,9280,2
10073,10380,1
10073,8650,1
10073,1265,1
10073,1283,1
10073,100,1
10073,1665,1
10075,9643,1
10075,2611,2
10075,269,2
10075,1365,2
10075,6287,4
10075,8769,2
10075,3242,1
10077,9622,21
10077,1745,1
10077,8185,1
10077,3368,2
10077,2053,18
10077,3340,1
10077,8026,1
10552,8103,1
10079,6622,104
10079,1047,3
10079,8733,31
10079,10378,1
10079,3170,6
10079,7689,1
10079,639,2
10079,3082,2
10079,2290,2
10079,10383,5
10079,1583,5
10079,10429,18
10079,2141,3
10079,10721,1
10079,2093,3
10079,3281,1
10079,1326,41
10079,4603,1
10079,1927,1
10079,3735,9
10079,4305,1
10079,10326,4
10079,7020,1
10079,6274,2
10079,10861,5
10081,7054,1
10081,2369,1
10081,3206,1
10081,889,1
10081,4093,1
10085,10192,1
10085,5124,2
10085,6916,1
10085,5386,1
10085,7710,1
10085,3421,1
10085,3070,1
10085,209,2
10085,6184,1
10085,10085,6
10085,6921,1
10085,831,1
10085,8280,1
10085,10735,1
10085,9984,1
10085,1543,5
10085,8099,1
10085,8334,1
10085,2676,7
10086,7144,1
10089,2560,1
10092,7250,1
10093,512,2
10093,2707,2
10093,6069,1
10093,9280,1
10093,3496,1
10093,10823,4
10098,8070,2
10098,2015,1
10098,5925,1
10098,4159,3
10098,5099,1
10098,2560,3
10098,7260,1
10100,9856,3
10100,7569,1
10100,8647,2
10100,2031,1
10100,5033,1
10100,9817,1
10100,9330,4
10100,1740,1
10100,2185,6
10100,8491,3
10100,5971,1
10100,1660,1
10100,2792,1
10100,2541,1
10100,4680,6
10100,2994,2
10100,10438,1
10100,71,1
10100,9843,9
10100,4920,3
10100,10645,4
10100,4731,3
10100,2892,9
10100,8237,3
10100,2765,1
10100,4651,1
10100,8303,1
10100,9451,2
10100,3609,3
10100,9004,1
10100,132,6
10100,7680,2
10100,5647,1
10100,1380,3
10100,86,1
10100,10100,1
10103,2452,2
10106,5661,2
10109,774,5
10109,10266,5
10109,618,5
6140,4962,2
6140,6707,2
6140,8374,2
10115,1552,1
10116,7680,32
10116,3741,1
10117,1944,1
10117,5533,1
10117,8357,1
10117,4546,3
10117,5196,2
10117,4862,1
10117,7192,1
10117,1335,1
10117,3889,1
10117,244,1
10117,4424,1
10117,1630,1
10117,3226,1
10117,5164,23
10117,839,1
10117,9063,1
10117,5706,18
10117,3899,1
10117,5166,1
10117,10610,1
10117,1366,1
10117,6067,1
10117,1202,2
10117,6068,1
10117,8749,2
10117,264,1
10117,4030,1
10117,8280,6
10121,5983,1
10121,3463,1
10122,3550,1
10123,9614,1
10123,3076,1
10123,8650,1
10123,7250,2
10123,972,1
10123,8932,1
10123,7162,1
10124,1335,1
10125,4334,3
10125,3729,3
10125,6887,3
10126,292,1
10126,9209,2
10126,8155,2
10126,8226,1
8853,5608,3
8853,3806,1
8853,8464,2
8853,3250,2
8853,7332,1
8853,6356,1
8853,481,1
8853,10328,1
8853,1568,2
8853,9704,2
8853,4201,1
8853,4683,20
8853,3050,1
8853,5229,3
10131,8906,4
10131,1779,1
10131,3452,1
10131,10245,5
10131,5661,2
10131,6854,2
10131,10247,1
10131,5663,2
10131,10753,4
10131,2775,3
10131,1255,2
10131,4111,3
10131,899,1
10131,2611,15
10131,9379,2
10131,3242,1
10131,2541,1
10131,2131,5
10131,10266,1
10131,8920,1
10131,3301,3
10131,2308,1
10131,1282,2
10131,1955,3
10131,8260,1
10131,6697,1
10131,7939,1
10131,1478,1
10131,6136,1
10131,7066,6
10131,3496,7
10131,8769,1
10131,7430,1
10131,7778,1
10131,10784,1
10131,1010,3
10131,5191,1
10131,6532,1
10131,1024,3
10131,9768,2
10131,4667,5
10131,8775,1
10131,2474,8
10131,1061,4
10131,5882,3
10131,4093,7
10131,10799,1
10131,3183,6
10131,4334,1
10131,9970,1
10131,976,5
10131,6221,1
10131,10131,1
10131,7310,1
10131,9486,2
10131,4695,4
10131,6069,32
10131,9145,1
10131,5221,1
10131,2409,5
10131,8800,1
10131,4531,1
10131,269,2
10131,327,1
10131,7719,1
10131,10826,1
10131,4032,1
10131,3708,1
10131,6362,1
10131,7378,1
10131,3550,1
10131,6091,1
10131,6587,1
10131,10516,1
10131,2874,4
10131,2704,5
10131,3377,4
10131,7144,1
10131,2707,2
10131,9516,1
10131,1877,1
10131,6254,1
10131,9847,1
10131,3903,2
10131,7334,1
10131,3573,22
10131,1105,1
10131,1032,1
10131,5770,3
10131,6452,1
10131,1902,2
10131,2242,1
10131,1576,1
10131,8357,11
10131,4757,1
10131,1396,1
10131,9550,2
10131,5619,3
10131,2562,1
10131,1915,2
10131,6134,1
10131,346,1
10131,9703,1
10131,9147,1
10131,7082,2
10131,8804,2
10131,9565,1
10131,2765,1
10131,4788,4
10131,9567,1
10131,7219,1
10131,3609,2
10131,4099,4
10131,9903,1
10131,1648,1
10131,7021,3
10131,1365,7
10131,10239,1
10131,6313,1
10131,370,6
6236,3024,4
6236,1213,3
6236,5448,1
6236,1089,4
6236,3889,1
6236,10705,12
6236,852,1
6236,4450,8
6236,10788,2
6236,1274,1
6236,8040,4
6236,5713,1
6236,89,1
6236,5997,2
6236,3768,2
6236,2253,1
6236,3962,2
6236,6836,1
6236,10634,1
6236,6099,1
6236,243,4
6236,4002,1
6236,6544,1
6236,1230,1
6236,388,4
6236,2532,1
6236,7453,4
6236,4684,1
6236,4334,1
6236,2960,1
6236,3307,1
6236,1665,1
6236,2879,2
6236,1204,1
6236,2867,2
6236,6916,1
6236,2840,1
6236,7095,1
6236,209,1
6236,10886,1
6236,10765,7
6236,9974,3
6236,1966,11
6236,8556,1
6236,1496,1
6236,4471,1
6236,3539,5
6236,2708,1
6236,6184,4
6236,6879,1
6236,5388,1
6236,1961,3
6236,1929,5
6236,3013,1
6236,1815,3
6236,3838,1
6236,6443,2
6236,3609,1
6236,1819,4
6236,3980,4
6236,10271,1
6236,6524,1
6236,3447,1
6236,2730,1
6236,3357,1
6236,2775,2
6236,5228,1
6236,2777,5
6236,369,1
10133,2325,2
10133,8735,1
10133,5661,1
10133,6807,1
10133,3282,1
10133,3035,2
10133,4159,1
10133,686,1
10133,2560,35
10133,9840,1
10133,5164,3
10133,8334,1
10133,4955,2
10133,2999,1
10133,1415,1
10133,10133,1
10133,8517,1
10133,1709,1
10133,3947,1
10133,1682,1
10133,4443,1
10133,3978,1
10133,6887,2
10133,7021,1
10133,10782,1
10135,10608,1
10135,7849,3
10135,2339,3
10135,8994,3
10136,6069,4
10136,3899,2
10136,3830,4
10136,5722,2
10136,5164,3
10136,9698,4
10137,7962,2
10137,9280,1
10137,2560,2
10140,7377,1
10140,680,1
10142,1729,1
10142,1728,1
10142,5076,1
10143,680,1
10144,91,1
10144,6246,1
10144,4943,1
10144,4112,10
10144,10473,4
10144,1750,9
10144,10432,2
10144,9436,1
10144,5969,1
10144,1923,1
10144,4340,1
10144,116,5
10144,209,1
10144,605,3
10144,9794,1
10144,8155,3
10144,8965,1
10144,5265,5
10144,3107,1
10144,9758,1
10144,1645,1
10144,4849,1
10145,5870,2
10146,2989,2
10146,5030,1
10146,6176,5
10146,3609,2
10146,10765,3
10146,8800,1
10146,10808,3
10146,618,1
10146,8812,2
10146,1301,1
10146,3550,9
10147,7937,1
10147,831,1
10147,2467,1
10147,880,1
10147,7535,1
10147,1687,1
10147,7941,1
6315,3076,4
6315,4127,1
6315,5326,1
10152,5164,1
10156,2759,1
10156,4137,3
10156,388,1
10156,8723,1
10156,5265,12
10156,3338,3
10156,747,1
10156,7299,2
10156,299,2
10156,10144,1
10156,7649,1
10156,9627,1
10156,5228,1
10156,757,2
10156,159,1
10156,3978,1
10157,2168,1
10157,6622,3
10157,1395,1
10157,3410,2
10157,3735,2
10158,8416,2
10158,10439,2
10158,103,5
10158,2618,2
10158,7249,3
10159,1750,1
10159,2952,1
10160,9563,4
10161,1347,1
10161,3666,1
10161,10886,1
10161,3463,1
10162,4112,1
6391,7459,1
6391,8155,1
9744,5508,3
9744,2063,1
9744,7038,1
9744,7673,9
9744,4962,13
9744,7461,1
9744,10238,5
10166,2560,1
10170,10735,1
6457,5858,2
6457,680,1
6457,566,2
6457,2132,2
1766,8906,1
1766,3573,1
10173,1347,2
10173,3037,1
10173,8650,1
10173,550,2
10173,1911,1
7217,5164,2
7217,10117,2
7217,5969,1
7217,2136,1
10177,1213,2
10177,1611,1
10177,4545,39
10177,4725,6
10177,334,2
10177,7442,1
10177,3768,1
10177,3125,1
10177,10473,2
10177,1984,1
10177,5622,1
10177,4683,1
10177,477,1
10177,5266,1
10177,9516,1
10177,10688,2
10177,204,1
10177,2924,1
10177,2605,1
10177,9974,2
10177,1324,1
10177,5257,1
10177,3601,1
10177,7829,1
10177,2765,1
10177,6588,1
10177,3609,1
10177,9856,3
10177,6189,1
10177,5647,1
10177,7680,1
10177,4579,1
10182,3295,2
10182,2754,1
10182,1513,1
10182,2702,2
10182,1972,1
10182,2898,1
10182,7250,4
10182,5969,4
10182,8361,1
5357,9689,1
5357,4712,1
5357,10240,1
5357,4328,1
5357,1750,4
5357,10817,1
5357,3338,1
5357,6887,2
5357,388,4
5357,2805,1
5357,428,1
5357,7652,1
5357,7294,2
5357,5969,2
10187,1589,1
10187,2618,1
10187,7287,1
10188,8906,2
10188,2313,1
10188,2823,1
10188,1365,4
10188,10387,1
10188,3602,2
10188,9828,1
10188,9414,3
10188,3550,7
10188,3573,5
10188,9884,1
10189,2704,2
10189,5661,1
10189,7319,1
10189,8280,1
10189,10631,1
10189,1497,1
10189,4093,1
10189,3035,2
10189,1750,1
10189,2560,1
10189,3224,2
10189,2707,1
10189,5722,1
10189,4917,1
10189,1844,1
10189,2131,3
10189,831,1
10189,8142,1
10189,7423,1
10189,3240,2
10189,6887,2
10189,2775,2
10189,3271,2
10189,9457,1
10189,7912,1
10190,2867,1
10190,9820,1
10190,10674,1
10190,3974,1
10190,2469,4
10190,3240,4
10190,6148,1
10190,3539,1
10190,2898,1
10190,8965,1
10190,3185,4
10190,2560,1
10190,4334,1
10190,5969,1
10192,10192,3
10192,1670,1
10192,10015,5
10192,3421,2
10192,3769,1
10192,7710,4
10192,9558,2
10192,4913,1
10192,632,5
10192,1409,1
5959,5768,1
5959,1598,2
5959,2717,1
5959,1271,1
5959,3677,2
5959,5439,3
5959,8103,3
5959,3989,3
5959,441,1
5959,3572,1
5959,1790,1
5959,8181,1
5959,566,10
5959,76,1
10199,6069,1
10199,612,1
10199,1024,1
10203,4386,1
10203,6622,9
10203,8698,2
10203,10876,1
10203,10326,3
10203,7020,1
10203,8221,5
10203,9092,4
10203,4894,2
10205,1682,1
10205,2560,1
10206,5593,1
10206,3573,1
10209,10688,2
10209,6916,2
10209,10645,1
10209,3609,2
10209,2017,2
10209,73,2
10209,3526,1
10209,10054,1
10209,2676,2
10210,10746,2
10210,4991,1
10210,1985,10
10210,5405,1
10210,3667,1
10210,7649,1
10210,4073,1
10210,7398,1
10210,55,7
10210,9204,1
10210,3376,2
10210,7680,2
10210,7087,1
10210,10637,1
10210,8164,1
10210,5622,2
10210,9782,1
10210,5373,2
10210,10688,1
10210,2924,1
10210,7288,1
10210,2179,1
10210,10268,2
10210,5590,2
10210,5257,5
10210,6387,1
10210,10822,2
10210,10054,4
10210,2185,1
10210,10177,1
10210,8166,2
10210,734,1
10210,8474,1
10210,5057,1
10210,9451,1
10210,3609,1
10210,9856,2
10210,3155,3
10210,3670,1
10210,9875,1
10210,5952,1
10210,2733,6
10210,10100,2
10212,6644,1
6702,8741,5
6702,10300,1
6702,3301,5
6702,7568,1
6702,1551,4
6702,3573,1
10218,4932,2
10218,3496,1
10218,4093,1
10218,2707,1
10221,5706,1
10221,5275,1
10221,728,1
10221,9491,1
10221,7449,1
10221,6928,1
10221,4086,1
10221,2176,1
10221,7525,1
10221,203,1
10221,7050,1
10221,9703,1
10221,7416,1
10221,10496,1
10221,486,1
10221,1271,1
10221,4134,1
10221,7634,1
10221,2143,1
10221,5388,1
10221,706,1
10221,4175,1
10221,7237,1
10221,9278,1
10225,2775,1
10225,8142,1
10225,4093,1
10225,8650,1
10229,1449,3
10229,1513,1
10229,7529,3
10229,2702,1
10229,2148,1
10229,7532,1
10229,2261,3
10229,4045,4
10229,4213,1
10229,4112,1
10229,5969,1
10230,1274,1
10230,6408,1
10230,9194,1
10230,1750,1
10230,2898,1
10230,8254,1
10231,7263,1
10231,7778,2
10231,9982,1
10231,3076,1
10231,5456,1
10231,9960,3
10231,1058,1
10231,340,1
10231,8243,2
10231,789,1
10231,1271,3
10231,3979,1
10231,1552,3
10231,3301,1
10231,9041,1
10231,9562,1
10231,9087,1
10231,3143,2
10231,7250,2
10231,2055,1
10231,5307,1
10231,10231,1
10231,5983,2
10231,4099,1
10231,10234,1
10231,6887,2
10232,2775,1
10232,2904,1
10232,3104,1
10232,1557,1
10232,475,1
10232,3240,1
10232,2802,1
10232,2560,2
10232,10388,1
10232,9280,1
10232,9208,1
10232,9893,1
10232,9125,1
10232,2469,1
10232,1271,1
10232,4334,1
10232,7013,2
10232,8932,2
10232,6227,1
10233,6069,1
10233,10046,1
10233,9429,2
10233,208,2
10233,676,2
10233,344,1
10233,3573,2
10234,5655,16
10234,6500,2
10234,3392,1
10234,3939,1
10234,10753,1
10234,5462,1
10234,2287,9
10234,725,3
10234,3425,2
10234,7921,27
10234,10756,1
10234,5499,1
10234,9923,1
10234,8243,1
10234,5674,1
10234,4195,36
10234,5501,1
10234,388,1
10234,7587,44
10234,10769,1
10234,1271,32
10234,6513,2
10234,8918,4
10234,2452,1
10234,8920,1
10234,2802,4
